Title,Naverlink,Script,Date
꽃다발과 함께 손 들어올린 김문수 국민의힘 <b>대선</b> 후보,https://n.news.naver.com/mnews/article/119/0002952489?sid=154,제21대 대통령선거 국민의힘 후보로 선출된 김문수 후보가 3일 오후 3일 오후 경기도 고양 일산서구 킨텍스에서 열린 제<b>21대 대선</b> 후보 선출을 위한 국민의힘 제5차 전당대회에서 손을 들어올리며 당원들을 향해...,"Sat, 03 May 2025 16:45:00 +0900"
"김문수, 국민의힘 제<b>21대 대선</b> 후보 선출",https://n.news.naver.com/mnews/article/119/0002952487?sid=154,제21대 대통령선거 국민의힘 후보로 선출된 김문수 후보가 3일 오후 3일 오후 경기도 고양 일산서구 킨텍스에서 열린 제<b>21대 대선</b> 후보 선출을 위한 국민의힘 제5차 전당대회에서 결과가 발표되자 손을 들어올리고 있다.,"Sat, 03 May 2025 16:44:00 +0900"
김문수의 사람들…당 주류·반탄파에 '빅텐트 지지' 중진들 가세,https://n.news.naver.com/mnews/article/001/0015367768?sid=100,제<b>21대</b> 대통령선거 국민의힘 후보로 3일 김문수 후보가 선출되면서 '김문수의 사람들' 면면에 관심이 쏠린다. 지난달 9일 국민의힘에 입당하며 출마를 선언한 김 후보 <b>대선</b> 캠프는 친윤(친윤석열)계와 '반탄파'(윤석열 전...,"Sat, 03 May 2025 16:44:00 +0900"
<b>대선</b> 후보 확정 후 한동훈과 악수하는 김문수,https://n.news.naver.com/mnews/article/119/0002952488?sid=154,제21대 대통령선거 국민의힘 후보로 선출된 김문수 후보가 3일 오후 3일 오후 경기도 고양 일산서구 킨텍스에서 열린 제<b>21대 대선</b> 후보 선출을 위한 국민의힘 제5차 전당대회에서 한동훈 경선 후보와 악수를 하고 있다.,"Sat, 03 May 2025 16:44:00 +0900"
대화하는 김문수·한동훈 국민의힘 <b>대선</b> 경선 후보,https://n.news.naver.com/mnews/article/119/0002952486?sid=154,"김문수, 한동훈 국민의힘 <b>대선</b> 경선 후보가 3일 오후 경기도 고양 일산서구 킨텍스에서 열린 제<b>21대</b> 대통령선거 후보자 선출을 위한 국민의힘 제5차 전당대회에서 대화를 하고 있다.","Sat, 03 May 2025 16:43:00 +0900"
질문에 답변하는 김문수 국민의힘 <b>대선</b> 경선 후보,https://n.news.naver.com/mnews/article/119/0002952484?sid=154,김문수 국민의힘 <b>대선</b> 경선 후보가 3일 오후 경기도 고양 일산서구 킨텍스에서 열린 제<b>21대</b> 대통령선거 후보자 선출을 위한 국민의힘 제5차 전당대회에서 사회자의 질문에 답변하고 있다.,"Sat, 03 May 2025 16:42:00 +0900"
질문에 답변하는 한동훈 국민의힘 <b>대선</b> 경선 후보,https://n.news.naver.com/mnews/article/119/0002952485?sid=154,한동훈 국민의힘 <b>대선</b> 경선 후보가 3일 오후 경기도 고양 일산서구 킨텍스에서 열린 제<b>21대</b> 대통령선거 후보자 선출을 위한 국민의힘 제5차 전당대회에서 사회자의 질문에 답변하고 있다.,"Sat, 03 May 2025 16:42:00 +0900"
"국힘 <b>대선</b>후보 김문수, 첫 일성 &quot;李 독재&quot;…'반이재명 연대' 강조",https://n.news.naver.com/mnews/article/421/0008229971?sid=154,박기범 손승환 기자 = 국민의힘 제<b>21대</b> 대통령선거 후보로 선출된 김문수 후보는 일성으로 반(反)이재명과... 통해 <b>대선</b>에서 승리하겠다는 전략을 제시했다. 김 후보는 이날 오후 경기도 고양시 일산 킨텍스에서 열린...,"Sat, 03 May 2025 16:41:00 +0900"
"김문수, 국민의힘 <b>대선</b> 최종 후보로 선출",https://n.news.naver.com/mnews/article/015/0005127339?sid=100,제<b>21대</b> 대통령선거 국민의힘 후보자로 선출된 김문수 후보가 3일 경기 고양시 킨텍스에서 열린 국민의힘... 열린 5차 전당대회에서 최종 후보로 확정된 뒤 한동훈 <b>대선</b> 경선 후보 및 주요 당직자들과 기념 촬영하고 있다.,"Sat, 03 May 2025 16:40:00 +0900"
김문수 국민의힘 대통령 후보 선출 56.53% 득표…&quot;반드시 승리&quot;(종합),https://n.news.naver.com/mnews/article/421/0008229962?sid=154,국민의힘 제<b>21대</b> 대통령 후보로 김문수 후보가 선출됐다. 최종 경선에서 약 13%포인트(p) 차로 패한 한동훈... 김 후보는 선출 직후 수락연설에서 &quot;저 김문수를 국민의힘 <b>대선</b> 후보로 선출해 주셔서 감사하다&quot;며...,"Sat, 03 May 2025 16:40:00 +0900"
"사랑꾼' 김문수 국민의힘 <b>대선</b> 후보, '아내와 함께 감사 인사' [TF사진관...",https://n.news.naver.com/mnews/article/629/0000387272?sid=100,김문수 국민의힘 <b>대선</b> 후보가 3일 오후 경기도 고양시 킨텍스 제1전시장에서 열린 제<b>21대</b> 대통령 선거 후보 선출을 위한 전당대회에 참석해 수락연설 전 아내 설난영 여사(왼쪽)와 함께 인사를 하고 있다. 김 후보는...,"Sat, 03 May 2025 16:38:00 +0900"
김문수 “이재명 막기 위해 강력한 연대 구축”[수락연설 전문],https://n.news.naver.com/mnews/article/018/0006004904?sid=100,김 후보는 이날 제 <b>21대</b> 대통령 선거에 출마할 국민의힘 후보를 뽑는 전당대회에서 종합 득표율 56.53%로 한동훈 후보(43.47%)를 누르고 최종 <b>대선</b> 후보에 올랐다. 김문수 국민의힘 <b>대선</b> 경선 후보가 3일 경기 고양시 킨텍스에서...,"Sat, 03 May 2025 16:36:00 +0900"
"“부서져도 끌겠다” 김문수..“밀겠다” 한동훈, 보수의 두 문장",https://n.news.naver.com/mnews/article/661/0000054696?sid=100,"국민의힘 제<b>21대</b> 대통령 후보로 선출된 김문수 후보는 3일 수락 연설에서 “산산이 부서져도 이기겠다”고... 이는 경선 통합을 넘어서, 전날 <b>대선</b> 출마를 선언한 한덕수 전 국무총리와의 단일화 가능성까지 포함된 메시지로...","Sat, 03 May 2025 16:34:00 +0900"
김문수 국민의힘 <b>대선</b> 후보 &quot;이재명 막기 위해 어떤 세력과도 연대&quot; [종...,https://n.news.naver.com/mnews/article/015/0005127338?sid=154,국민의힘 <b>21대 대선</b> 최종 후보로 김문수 후보가 선출됐다. 김 후보와 결선에 올랐던 한동훈 후보는 고배를 마셨다. 국민의힘은 3일 경기 고양시 킨텍스에서 전당대회를 열고 제21대 대통령 후보를 확정했다. 황우여 당...,"Sat, 03 May 2025 16:34:00 +0900"
"김문수, 수락연설서 &quot;이재명 집권 막기 위해 어떤 세력과도 연대하겠다...",https://n.news.naver.com/mnews/article/119/0002952476?sid=154,"47%인 한동훈 후보를 꺾고 국민의힘 <b>21대 대선</b> 최종 후보로 선정됐다. 김 후보는 &quot;우리 모두는 혹독한 겨울을 보냈고, 좌절과 분노를 뚫고, 오늘 이 자리에 모였다&quot;며 &quot;수많은 국민들의 함성에도 우리 (윤석열 전) 대통령은...","Sat, 03 May 2025 16:34:00 +0900"
입장하는 한동훈 '주먹 불끈',https://n.news.naver.com/mnews/article/421/0008229919?sid=154,한동훈 국민의힘 <b>대선</b> 경선 후보가 3일 오후 경기 고양시 킨텍스에서 <b>21대</b> 대통령선거 후보자 선출을 위해 열린 제5차 전당대회에 입장하고 있다. (공동취재) 2025.5.3/뉴스1,"Sat, 03 May 2025 16:31:00 +0900"
당기보는 김문수·한동훈,https://n.news.naver.com/mnews/article/421/0008229920?sid=154,"김문수, 한동훈 국민의힘 <b>대선</b> 경선 후보가 3일 오후 경기 고양시 킨텍스에서 <b>21대</b> 대통령선거 후보자 선출을 위해 열린 제5차 전당대회에서 당기를 바라보고 있다. (공동취재) 2025.5.3/뉴스1","Sat, 03 May 2025 16:31:00 +0900"
전당대회 입장하는 김문수 후보,https://n.news.naver.com/mnews/article/421/0008229916?sid=154,김문수 국민의힘 <b>대선</b> 경선 후보가 3일 오후 경기 고양시 킨텍스에서 <b>21대</b> 대통령선거 후보자 선출을 위해 열린 제5차 전당대회에 입장하고 있다. (공동취재) 2025.5.3/뉴스1,"Sat, 03 May 2025 16:30:00 +0900"
입장하는 김문수 '두팔 번쩍',https://n.news.naver.com/mnews/article/421/0008229914?sid=154,김문수 국민의힘 <b>대선</b> 경선 후보가 3일 오후 경기 고양시 킨텍스에서 <b>21대</b> 대통령선거 후보자 선출을 위해 열린 제5차 전당대회에 입장하고 있다. (공동취재) 2025.5.3/뉴스1,"Sat, 03 May 2025 16:30:00 +0900"
주먹 불끈 쥔 국민의힘 <b>대선</b> 후보 김문수...한동훈 탈락 [TF사진관],https://n.news.naver.com/mnews/article/629/0000387270?sid=100,제<b>21대</b> 대통령 선거 후보 선출을 위한 전당대회에 참석해 경선 승리를 확정 지은 뒤 기뻐하고 있다. 김 후보는 이날 열린 전당대회에서 56.53%를 득표해 한동훈 후보(43.47%)를 꺾고 <b>대선</b> 후보로 선출됐다. 국민의힘은...,"Sat, 03 May 2025 16:28:00 +0900"
주먹 불끈 쥔 국민의힘 <b>대선</b> 후보 김문수...한동훈 탈락 [TF사진관],https://n.news.naver.com/mnews/article/629/0000387270?sid=100,제<b>21대</b> 대통령 선거 후보 선출을 위한 전당대회에 참석해 경선 승리를 확정 지은 뒤 기뻐하고 있다. 김 후보는 이날 열린 전당대회에서 56.53%를 득표해 한동훈 후보(43.47%)를 꺾고 <b>대선</b> 후보로 선출됐다. 국민의힘은...,"Sat, 03 May 2025 16:28:00 +0900"
"김문수, 국힘 최종 후보 선출…'한덕수 단일화' 변수는 여전히 유효",https://n.news.naver.com/mnews/article/030/0003309370?sid=100,"김문수 전 경기도지사가 3일 국민의힘 제<b>21대</b> 대통령선거 최종 후보로 선출됐지만, 보수진영의 <b>대선</b> 구도는 여전히 유동적이다. 이미 <b>대선</b> 출마를 선언한 한덕수 전 국무총리와의 단일화 논의가 남아 있기 때문이다....","Sat, 03 May 2025 16:25:00 +0900"
김문수 “이재명 막기위해 어떤 세력과도 연대해 이기겠다”(상보),https://n.news.naver.com/mnews/article/018/0006004901?sid=100,김 후보는 이날 제 <b>21대</b> 대통령 선거에 출마할 국민의힘 후보를 뽑는 전당대회에서 종합 득표율 56.53%로 한동훈 후보(43.47%)를 누르고 최종 <b>대선</b> 후보에 올랐다. 김 후보는 이날 경기도 고양시 일산서구 킨텍스에서 ‘제5차...,"Sat, 03 May 2025 16:25:00 +0900"
[포토] 패배자의 결과 승복 연설,https://n.news.naver.com/mnews/article/277/0005587645?sid=100,한동훈 국민의힘 <b>대선</b> 경선 후보가 3일 경기 고양시 킨텍스에서 열린 <b>21대</b> 대통령선거 후보자 선출을 위한 제5차 전당대회에서 결과 승복 연설을 하고 있다.,"Sat, 03 May 2025 16:21:00 +0900"
"김문수, 국민의힘 최종 <b>대선</b> 후보 확정…한동훈 탈락[영상]",https://n.news.naver.com/mnews/article/079/0004020504?sid=154,"47% 득표 당원 선거인단 투표 50%, 국민여론조사 50% 합산 국민의힘 제<b>21대</b> 대통령 선거 후보로 김문수... 제<b>21대</b> 대통령 후보로 선출됐다&quot;고 밝혔다. 이번 경선은 당원 선거인단 투표 50%, 국민여론조사 50%를...","Sat, 03 May 2025 16:19:00 +0900"
<b>21대</b> 국민의힘 대통령 후보에 김문수,https://n.news.naver.com/mnews/article/421/0008229875?sid=154,김문수 국민의힘 대통령 후보가 3일 경기 고양시 킨텍스에서 열린 5차 전당대회에서 최종 후보로 확정된 뒤 한동훈 <b>대선</b> 경선후보 및 당 지도부와 손을 번쩍 들고 있다. 2025.5.3/뉴스1,"Sat, 03 May 2025 16:19:00 +0900"
"김문수, 당원 투표·국민 여론조사서 모두 한동훈 앞서",https://n.news.naver.com/mnews/article/011/0004481422?sid=100,김문수 국민의힘 예비후보가 3일 제<b>21대</b> 대통령 선거에 나설 국민의힘 <b>대선</b> 후보로 선출됐다. 한덕수 전 국무총리와 단일화에 가장 적극적인 김 후보가 국민의힘 최종 <b>대선</b> 후보로 결정되면서 범보수 ‘반명(반이재명)...,"Sat, 03 May 2025 16:18:00 +0900"
<b>21대</b> 국민의힘 대통령 후보에 김문수,https://n.news.naver.com/mnews/article/421/0008229874?sid=154,김문수 국민의힘 대통령 후보가 3일 경기 고양시 킨텍스에서 열린 5차 전당대회에서 최종 후보로 확정된 뒤 한동훈 <b>대선</b> 경선후보 및 당 지도부와 손을 번쩍 들고 있다. 2025.5.3/뉴스1,"Sat, 03 May 2025 16:18:00 +0900"
"[그래픽] 김문수, 국민의힘 <b>대선</b> 후보 선출",https://n.news.naver.com/mnews/article/003/0013221762?sid=100,3일 국민의힘 최종 경선 결과 김문수 후보가 제<b>21대</b> 대통령선거 후보로 선출됐다. 김 후보는 56.53%를 득표해 43.47%을 얻은 한동훈 후보를 꺽고 국민의힘 대통령 후보로 확정됐다. (그래픽=안지혜 기자),"Sat, 03 May 2025 16:17:00 +0900"
"국힘, 김문수 <b>대선</b>후보 선출에 &quot;이재명 폭주 막고 반드시 승리&quot;",https://n.news.naver.com/mnews/article/003/0013221763?sid=100,국민의힘의 제<b>21대</b> 대통령선거 후보로 김문수 후보가 최종 선출된 데 대해 국민의힘은 3일 당 &quot;국가를 인질... 후보를 <b>대선</b> 후보로 확정했다. 김 후보는 지난 1~2일 진행된 당원 선거인단 투표(50%)와 국민 여론조사(50%) 결과...,"Sat, 03 May 2025 16:17:00 +0900"
김문수 수락연설 &quot;제 한몸 산산이 부서지더라도 반드시 승리&quot;,https://n.news.naver.com/mnews/article/448/0000525243?sid=154,"국민의힘 김문수 후보가 당 <b>대선</b>후보로 선출됐다. 국민의힘은 3일 오후 2시 경기 고양 킨텍스에서 제5차 전당대회를 열고, 다음 달 3일 실시되는 제<b>21대</b> 대통령선거 후보자를 최종 선출했다. 김 후보는 합산 득표율 56.53...","Sat, 03 May 2025 16:17:00 +0900"
국민의힘 <b>대선</b> 후보에 김문수…56.53% 득표,https://n.news.naver.com/mnews/article/082/0001324179?sid=100,국민의힘이 전당대회를 열고 김문수 후보를 제<b>21대</b> 대통령선거 최종 후보로 선출했다. 김 후보는 당원... 국민의힘은 3일 경기 고양시 킨텍스에서 제5차 전당대회를 열고 김 후보를 <b>대선</b> 후보로 선출했다. 이번...,"Sat, 03 May 2025 16:17:00 +0900"
"[<b>대선</b> D-31]김문수 “자유민주주의 지켜낼 것, 반드시 승리하겠다”",https://n.news.naver.com/mnews/article/030/0003309369?sid=100,김문수 전 경기도지사가 3일 국민의힘 전당대회에서 제<b>21대</b> 대통령 선거의 최종 후보로 선출됐다. 윤석열 전... 김 후보는 “국민의힘이 <b>대선</b>에서 승리하려면 환골탈태해야 한다”며 “기득권 정당이 아니라 헌신의 정치...,"Sat, 03 May 2025 16:16:00 +0900"
[속보]‘경선 탈락’ 한동훈 “제 여정은 끝나지만 뒤에서 응원하겠다”,https://n.news.naver.com/mnews/article/032/0003367300?sid=154,지난달 10일 국회에서 ‘정치 교체’ ‘세대교체’ ‘시대 교체’를 내걸고 <b>21대 대선</b> 출마를 공식 선언했다. 한 후보는 대선 경선 과정에서 불거진 한덕수 전 국무총리 등과의 보수 진영 ‘후보 단일화’ 요구에 대해...,"Sat, 03 May 2025 16:16:00 +0900"
국민의힘 <b>대선</b>후보 김문수 &quot;이재명 저지 연대&quot;...한동훈 &quot;뒤에서 응원&quot;,https://n.news.naver.com/mnews/article/008/0005189458?sid=154,국민의힘의 제<b>21대</b> 대통령선거 후보로 김문수 후보로 선출됐다. 윤석열 전 대통령의 탄핵에 반대했던... 국민의힘은 3일 오후 2시 경기 고양 소재 일산 킨텍스에서 전당대회를 열고 김문수 후보를 <b>대선</b> 후보로...,"Sat, 03 May 2025 16:15:00 +0900"
김문수 &quot;<b>대선</b> 승리하려 환골탈태…빠르게 당 조직 정비&quot;(전문),https://n.news.naver.com/mnews/article/629/0000387267?sid=154,국민의힘 <b>대선</b> 후보가 3일 &quot;최대한 신속하게 당을 개혁하겠다&quot;라고 밝혔다. 김 후보는 이날 오후 경기도... 김 후보는 이번 전당대회에서 56.53%의 득표율을 기록하며 제<b>21대</b> 대통령선거 후보로 뽑혔다. 경쟁 상대였던 한동훈...,"Sat, 03 May 2025 16:14:00 +0900"
김문수 &quot;이재명 막기 위해 어떤 세력과도 연대…마침내 이기겠다&quot;,https://n.news.naver.com/mnews/article/003/0013221761?sid=100,하지현 한은진 기자 = 제<b>21대</b> 대통령 선거 국민의힘 후보로 선출된 김문수 후보는 3일 &quot;지금 대한민국이 위기... 우리의 민주주의가 위기를 맞고 있다&quot;며 &quot;<b>대선</b> 승리! 저는 준비돼 있다. 제 한몸이 산산이 부서지더라도...,"Sat, 03 May 2025 16:13:00 +0900"
[전문] 김문수 &quot;제 한 몸 부서지더라도 반드시 승리&quot;,https://n.news.naver.com/mnews/article/029/0002952384?sid=154,"<b>대선</b> 후보 수락연설…최종 득표율 56.53% &quot;민주당, 정권 잡으면 끔찍한 독재 펼쳐질 것&quot; &quot;이재명 집권 막기 위해 어떤 세력과도 연대 구축&quot; 국민의힘 제<b>21대</b> 대통령 선거 후보로 선출된 김문수 <b>대선</b> 후보가 3일 &quot;제 한 몸이...","Sat, 03 May 2025 16:12:00 +0900"
최종 탈락' 한동훈 &quot;당원·국민 결정에 승복…뒤에서 응원할 것&quot;,https://n.news.naver.com/mnews/article/014/0005344999?sid=154,한동훈 국민의힘 <b>대선</b> 경선 후보는 3일 김문수 후보가 국민의힘 최종 후보로 확정된 것에 대해 &quot;당원들과... 한 후보는 이날 경기 고양시 킨텍스 전시장에서 열린 국민의힘 제5차 전당대회에서 김 후보에게 제<b>21대</b> 대통령...,"Sat, 03 May 2025 16:12:00 +0900"
"김문수, 국민의힘 <b>대선</b> 후보 선출...득표율 56.53%",https://n.news.naver.com/mnews/article/052/0002188691?sid=100,김문수 전 고용노동부 장관이 <b>21대</b> 대통령 선거 국민의힘 후보로 확정됐습니다. 김 후보는 경기 고양시... 국민의힘에 입당해 <b>대선</b> 출사표를 냈습니다. 김 후보와 경쟁하던 한동훈 후보는 종합 득표율 43.47%를 얻었습니다.,"Sat, 03 May 2025 16:12:00 +0900"
김문수 국민의힘 <b>21대 대선</b> 후보 확정...한동훈 탈락,https://n.news.naver.com/mnews/article/087/0001114618?sid=100,국민의힘 <b>21대 대선</b> 후보에 김문수 전 고용노동부장관이 선출됐다. 국민의힘은 3일 경기 고양 킨텍스에서 최종 대선 후보 선출을 위한 전당대회를 열고 김문수·한동훈 후보 경선 결과를 발표했다. 김 후보는 종합...,"Sat, 03 May 2025 16:11:00 +0900"
"김문수, 국힘 <b>대선</b>후보 선출…“이재명 막기 위해 어떤 세력과도 연대”",https://n.news.naver.com/mnews/article/020/0003632775?sid=100,김문수 전 고용노동부 장관이 3일 국민의힘 <b>21대</b> 대통령선거 후보로 선출됐다. 김 전 장관은 이날 오후 경기 고양시 킨텍스에서 열린 국민의힘 전당대회에서 책임당원 투표와 여론조사 결과를 50%씩 합산한 결과 56.53%의...,"Sat, 03 May 2025 16:11:00 +0900"
김문수 수락연설 “이재명 막기 위해 어떤 세력과도 강력한 연대 구축”,https://n.news.naver.com/mnews/article/081/0003538648?sid=100,6·3 <b>대선</b> 후보가 3일 “더불어민주당 이재명 세력의 집권을 막기 위해서라면 어떤 세력과도 강력한 연대를 구축하겠다”고 강조했다. 김 후보는 이날 국민의힘 전당대회에서 한동훈 후보를 꺾고 국민의힘 <b>21대</b> 대통령...,"Sat, 03 May 2025 16:11:00 +0900"
국민의힘 제<b>21대</b> 대통령 후보에 김문수… “이재명 막기 위해서라면 어...,https://n.news.naver.com/mnews/article/366/0001074515?sid=154,47% 한덕수와 단일화 원하는 지지층 결집한 듯 李 격차 좁히기 위한 ‘범보수 빅텐트’ 과제 김문수 전 고용노동부 장관이 3일 제<b>21대</b> 대통령 선거의 국민의힘 후보로 선출됐다. 다만 전날 무소속 <b>대선</b> 출마를 선언한...,"Sat, 03 May 2025 16:08:00 +0900"
"김문수, 국민의힘 <b>대선</b> 후보 선출…최종 득표율 56.53%",https://n.news.naver.com/mnews/article/003/0013221756?sid=100,"제<b>21대</b> 대통령선거 후보로 선출됐다. 국민의힘은 이날 오후 경기 고양시 킨텍스에서 열린 전당대회에서 3차 경선 결과를 발표하고, 최다득표자인 김 후보를 <b>대선</b> 후보로 확정했다. 김 후보는 지난 1~2일 진행된 당원...","Sat, 03 May 2025 16:06:00 +0900"
국민의힘 <b>대선</b> 후보 김문수 선출…56.53% 과반 득표(상보),https://n.news.naver.com/mnews/article/421/0008229861?sid=154,제<b>21대</b> 대통령 선거 후보자로 김문수 후보를 선출했다. 이날 오후 경기 고양 킨텍스에서 열린 제5차 전당대회 결과 김 후보는 56.53%를 기록해 한동훈 후보(43.47%)를 꺾고 <b>대선</b> 후보로 최종 선출됐다....,"Sat, 03 May 2025 16:06:00 +0900"
김문수 &quot;이재명 집권 막기 위해 어떤 세력과도 강력한 연대&quot;,https://n.news.naver.com/mnews/article/659/0000032831?sid=100,"국민의힘 제<b>21대</b> 대통령 후보로 김문수 후보가 선출됐습니다. 최종 득표율은 김문수 후보 56.53%였고, 한동훈... 이번 <b>대선</b>에서 반드시 승리하겠다”면서 이같이 말했습니다. 김 후보는 또한 “감사원이 선관위를 감사할...","Sat, 03 May 2025 16:06:00 +0900"
"“한동훈을 꺾은 이름, 김문수”.. 멱살 잡히던 도전자, 보수의 얼굴이...",https://n.news.naver.com/mnews/article/661/0000054695?sid=100,"김문수 전 고용노동부 장관이 3일, 제<b>21대</b> 대통령 선거에 나설 국민의힘 최종 후보로 선출됐습니다. 경기 고양시 킨텍스에서 열린 제5차 전당대회에서 김 후보는 총 56.53%의 득표율로 한동훈 후보(43.47%)를 꺾고 <b>대선</b> 직행...","Sat, 03 May 2025 16:04:00 +0900"
"김문수, 국민의힘 <b>대선</b> 후보 선출…득표율 56.53%, 당심·민심 모두 승리",https://n.news.naver.com/mnews/article/081/0003538646?sid=100,"김문수, <b>21대 대선</b> 후보 확정 득표율 56.53%... 한동훈에 승리 노동운동 대부에서 보수 1당 대선 후보로 탄핵 국면에서 보수진영 지지율 급부상 “거짓·범죄로 국회 오염시킨 이재명 안돼” 본선행 티켓 마지막 관문은...","Sat, 03 May 2025 16:04:00 +0900"
[전문]김문수 국민의힘 제<b>21대 대선</b> 후보 수락 연설,https://n.news.naver.com/mnews/article/003/0013221755?sid=100,"김 후보는 이날 오후 경기 고양시 킨텍스에서 열린 전당대회에서 제<b>21대 대선</b> 후보로 선출된 이후 &quot;국민과 우리 당원들께서 납득할 수 있는 절차와 방식으로 추진하겠다. 그리고, 마침내 이기겠다&quot;며 이같이 밝혔다. 김...","Sat, 03 May 2025 16:04:00 +0900"
[전문]김문수 &quot;이재명이 정권잡으면 독재…연대해 이기겠다&quot; 수락연설,https://n.news.naver.com/mnews/article/421/0008229851?sid=154,국민의힘 제<b>21대</b> 대통령선거 후보로 선출된 김문수 후보는 이재명 더불어민주당 <b>대선</b> 후보를 겨냥해 &quot;이 사람들이 정권을 잡는다면 끔찍한 독재가 펼쳐질 것&quot;이라면서 &quot;어떤 세력과도 강력한 연대를 구축해 이기겠다&quot;고...,"Sat, 03 May 2025 16:03:00 +0900"
"김문수, 최종 득표율 56.53%로 경선 승리… 한동훈 43.47%",https://n.news.naver.com/mnews/article/366/0001074512?sid=154,제<b>21대</b> 대통령 선거의 국민의힘 후보로 선출됐다. 국민의힘은 이날 경기 고양시 킨텍스에서 열린 전당대회에서 “김문수 전 장관을 당 <b>대선</b> 후보로 선출한다”고 발표했다. ‘당원 투표’와 ‘일반 국민 여론조사’...,"Sat, 03 May 2025 16:03:00 +0900"
김문수 &quot;이재명 막기위해 어떤 세력과도 연대해 이긴다&quot; 수락연설,https://n.news.naver.com/mnews/article/421/0008229850?sid=154,서미선 구진욱 손승환 기자 = 국민의힘 제<b>21대</b> 대통령 선거 후보로 선출된 김문수 후보는 3일 &quot;더불어민주당... 그는 &quot;김문수를 국민의힘 <b>대선</b>후보로 선출해 줘서 감사하다&quot;며 &quot;어깨가 무겁다. 제 한 몸이 산산이...,"Sat, 03 May 2025 16:02:00 +0900"
<b>대선</b> 후보' 김문수 &quot;이재명 집권 막기 위해 어떤 세력과도 강력 연대할...,https://n.news.naver.com/mnews/article/008/0005189454?sid=154,국민의힘 제<b>21대 대선</b> 후보로 선출된 김문수 후보가 &quot;(더불어)민주당 이재명 세력의 집권을 막기 위해서라면 어떤 세력과도 강력한 연대를 구축할 것&quot;이라고 말했다. 김 후보는 3일 경기 고양 킨텍스에서 열린 국민의힘...,"Sat, 03 May 2025 16:02:00 +0900"
국민의힘 최종 후보 김문수 선출,https://n.news.naver.com/mnews/article/214/0001422162?sid=154,"◀ 기자 ▶ 네, 국민의힘이 김문수 후보를 <b>21대</b> 대통령 선거 최종 후보로 확정했습니다. 국민의힘은 그제와... ◀ 기자 ▶ 어제 <b>대선</b> 출마 선언을 한 한덕수 후보 때문인데요. 앞서 말씀드린 것처럼, 당내에서 '한덕수...","Sat, 03 May 2025 16:01:00 +0900"
"김문수, 한동훈 꺾고 국민의힘 <b>대선</b> 후보 선출⋯득표율 56.53%",https://n.news.naver.com/mnews/article/031/0000929637?sid=100,<b>21대 대선</b> 국민의힘 후보에 3일 김문수 전 고용노동부 장관이 선출됐다. 국민의힘은 이날 경기 고양시 킨텍스에서 열린 전당대회에서 지난 1~2일에 걸쳐 당원 선거인단 투표(50%)와 국민여론조사(50%)를 실시한 결과를...,"Sat, 03 May 2025 15:59:00 +0900"
김문수 “이재명 집권 막기 위해 어떤 세력과도 강력히 연대” [전문],https://n.news.naver.com/mnews/article/022/0004032752?sid=100,국민의힘은 3일 오후 2시 경기 고양 킨텍스에서 제5차 전당대회를 열고 다음달 3일 실시되는 제<b>21대</b> 대통령선거 후보자를 선출했다. 김 후보는 47.85%를 득표해 국민의힘 <b>대선</b> 후보로 선출됐다. 김 후보는 56.53%를 득표하면서...,"Sat, 03 May 2025 15:58:00 +0900"
"[포토] 국민의힘, <b>21대 대선</b>후보로 김문수 선출",https://n.news.naver.com/mnews/article/277/0005587630?sid=100,김문수 국민의힘 대통령 후보가 3일 경기 고양시 킨텍스에서 열린 5차 전당대회에서 최종 후보로 확정된 뒤 한동훈 후보와 악수하고 있다.,"Sat, 03 May 2025 15:58:00 +0900"
"김문수, 국민의힘 <b>대선</b> 후보로 확정… 56.53% 득표",https://n.news.naver.com/mnews/article/123/0002358343?sid=100,국민의힘이 김문수 전 고용노동부 장관을 제<b>21대</b> 대통령 선거 후보로 공식 선출하면서 보수 진영 <b>대선</b> 구도에 변화가 생겼다. 김 전 장관은 한동훈 전 대표와의 경선에서 과반이 넘는 득표율을 기록하며 최종 후보로...,"Sat, 03 May 2025 15:58:00 +0900"
"김문수, 국힘 <b>대선</b>후보 선출 &quot;李 막기 위해 모든 세력 연대&quot;",https://n.news.naver.com/mnews/article/025/0003438513?sid=100,국민의힘 <b>21대 대선</b> 후보로 선출된 김문수 후보가 “더불어민주당 이재명 세력의 집권을 막기 위해서라면 어떤 세력과도 강력한 연대를 구축하겠다&quot;고 밝혔다. 김 후보는 3일 경기도 일산 킨텍스에서 열린 전당대회에서...,"Sat, 03 May 2025 15:57:00 +0900"
손팻말 들어올리는 이준석 후보,https://n.news.naver.com/mnews/article/001/0015367648?sid=100,개혁신당 이준석 <b>대선</b> 후보가 3일 서울 영등포구 국회 의원회관에서 열린 '제<b>21대</b> 대통령 선거 필승결의대회'에서 손팻말을 들고 있다. 2025.5.3 [개혁신당 제공. 재판매 및 DB 금지],"Sat, 03 May 2025 15:55:00 +0900"
박수치는 이준석 후보,https://n.news.naver.com/mnews/article/001/0015367649?sid=100,개혁신당 이준석 <b>대선</b> 후보가 3일 서울 영등포구 국회 의원회관에서 열린 '제<b>21대</b> 대통령 선거 필승결의대회'에서 박수를 치고 있다. 2025.5.3 [개혁신당 제공. 재판매 및 DB 금지],"Sat, 03 May 2025 15:55:00 +0900"
