video_id,video_title,channel,views,video_likes,comment,comment_likes,reply_1,reply_1_likes
AlT_sTFTPi4,"진중권, 이재명 대장동 의혹에 “제2의 조국 사태 될 듯”",중앙일보,29444,1020,단군이래 최고 최대의 비리사건ㅋㅋㅋㅋㅋㅋㅋ,18,,
AlT_sTFTPi4,"진중권, 이재명 대장동 의혹에 “제2의 조국 사태 될 듯”",중앙일보,29444,1020,"이죄명은 구속 시켜야 합니다.
저 뻔뻔함에 치가 떨립니다",15,,
2vQHKt5uAnI,"이낙연, 대장동 의혹 “국민이 납득 못하면 여러 문제 생길 수도”",중앙일보,7812,355,이낙연은 합리적이고 품격잇는 사람이다 .이런사람이 똑 대통령후보이길 바란다,26,,
2vQHKt5uAnI,"이낙연, 대장동 의혹 “국민이 납득 못하면 여러 문제 생길 수도”",중앙일보,7812,355,"검찰, 경찰, 박범계 부터 처벌해야 한다 !!!!!!!!!!검찰, 경찰, 박범계 부터 처벌해야 한다 !!!!!!!!!!검찰, 경찰, 박범계 부터 처벌해야 한다 !!!!!!!!!!",26,,
2vQHKt5uAnI,"이낙연, 대장동 의혹 “국민이 납득 못하면 여러 문제 생길 수도”",중앙일보,7812,355,"국민들은 납득 할수가 없다
서민들 피 빨아서 무슨 짓거리들 했나
설계자는 죄명이 아닌가 
설계자가 책임저야 한다  !!",25,,
neYWmcfS7qU,"이재명 국감장 나온 대장동 주민 ""원주민은 호구였다…특검 받아라""",중앙일보,82620,3986,"왜 이러실까?
세상에 부끄럽지 않아요?
오래전에 녹취록까지 다 나온것을
애들이 믿어주니깐 더 하나
조금만 과거 영상 찾으면 뻔히 들어나는
거짓말을 그러다가 뒤늦게 거짓인줄
알아버리면 그 화를 어떻게 감당하시려구요",2,,
neYWmcfS7qU,"이재명 국감장 나온 대장동 주민 ""원주민은 호구였다…특검 받아라""",중앙일보,82620,3986,"지금 지가 대통령인줄.
소시오패스,조폭,참 대한민국의 미래는 ..??",1,,
neYWmcfS7qU,"이재명 국감장 나온 대장동 주민 ""원주민은 호구였다…특검 받아라""",중앙일보,82620,3986,"죄명이는석고대죄하라~!!미친또라이들이다부정선거해서문죄앙처럼너도그렇게대통령이되고싶구나~ㅎ~전국민이다알고있는데~손바닥으로하늘을가려~정신차려라이도독놈아~!!너한테나라를맡기면한달안에중국으로이북으로다팔아넘기고~국민들은보따리익지고피난길에올라야하는데생각만해도끔찍하다~야이도독놈아~눈에는살기가그득하고~웃을때보면사이코패스야넌린간의탈을쓴악마야~
제발특검받고빵으로가라~
아니지구를떠나거라~이나라바로세울사람은하늘에서보낸
윤석열대통령이다~윤석열
후보님제발힘내시고~혼자서외롭게싸우시는데~저희들이옆에서응원하고있으니까~?
구설수에만휘말리지마세요
화가나드래도참으시고바른소리만해도벌때같이달려드는데전략을잘짜서밀고나가세요~!!🥳🥳👍👍👍👏👏👏🙏🏻🙏🏻🙏🏻😇🤣😆",1,,
m0FQI-Oxasg,"본인을 '2층 거사'로 부른 이재명,  대장동 곳곳에 ‘2층’ 등장했다",중앙일보,10694,404,이재명은 특감 당장 수용하시요,42,"구린데가 있으니
수용할 턱이 있나..
찢재명이 끄~~~읕!",3
m0FQI-Oxasg,"본인을 '2층 거사'로 부른 이재명,  대장동 곳곳에 ‘2층’ 등장했다",중앙일보,10694,404,거사맞는말이네 일안하고 놀고먹어도 대장동에서천문학적자금이저수지에착착쌓여가고있었을테니,33,,
m0FQI-Oxasg,"본인을 '2층 거사'로 부른 이재명,  대장동 곳곳에 ‘2층’ 등장했다",중앙일보,10694,404,대장동 사건 특검조사를 해서 몸통이 누구인지 엄벌에 처해야 합니다 그래야 대한민국 미래도 있습니다,30,,
RgDXzWjt9Ak,"김기현 ""대장동 게이트, 위선적 모습의 '조국 사태' 연상""",중앙일보,1549,117,도데체 에찌되어가는가 이나라가 믿을넘들이없다,6,,
RgDXzWjt9Ak,"김기현 ""대장동 게이트, 위선적 모습의 '조국 사태' 연상""",중앙일보,1549,117,김기현대표말씀이 다옳습니다 범죄정권!위선정권!공작정권!,5,"국민의힘과 곽상도!!! ㅋㅋ
진짜 부끄럽지 않냐!",1
RgDXzWjt9Ak,"김기현 ""대장동 게이트, 위선적 모습의 '조국 사태' 연상""",중앙일보,1549,117,더블당 국민의힘 의원들 똘똘뭉처 화천대유 특검받아와라 ㅡ국민명령한다 ㅡ국민기생충 국립모델로,5,,
zQzK6iHr8P4,"""재선하면 사장으로"" 남욱 7년전 대장동 주민과 나눈 대화",중앙일보,9645,492,확실히 한팀이 맞네. 이재명 이사람 진짜 얼굴이 뭐여 대체,63,,
zQzK6iHr8P4,"""재선하면 사장으로"" 남욱 7년전 대장동 주민과 나눈 대화",중앙일보,9645,492,이재명 구속이 답이다,59,,
zQzK6iHr8P4,"""재선하면 사장으로"" 남욱 7년전 대장동 주민과 나눈 대화",중앙일보,9645,492,와. 진짜. 완전. 해쳐먹엇네.  성남시민 들 상대로. 이런사람이 대통령이되면.  국민들을 상대로.  얼마나. 해먹을까. 나라도ㅜㅠ팔아먹겟네,50,,
ql-JYZRbfW0,"야당 ""화천대유 누구 건가""…‘대장동 게이트’ 명명하며 이재명 정조준",중앙일보,2651,74,7명  계좌추적하면  배후가 금방  나올덴데   토끼몰이 하면서  숨통 조이노 ㅋㅋㅋㅋㅋㅋㅋㅋ,10,"프사봐라~
이런놈이 국짐당
ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ",0
ql-JYZRbfW0,"야당 ""화천대유 누구 건가""…‘대장동 게이트’ 명명하며 이재명 정조준",중앙일보,2651,74,"의심가는 관련자 들
 신변  확보 부터
하이소 ㅡ
자살테러 당하기 전에
ㅡㅡ",9,"내용을 보면 큰일난건 곽상도, 국힘당이던데",0
ql-JYZRbfW0,"야당 ""화천대유 누구 건가""…‘대장동 게이트’ 명명하며 이재명 정조준",중앙일보,2651,74,세금으로 국민들에게 선심쓰는 척 하면서 환심을산후 뒤에서 다헤쳐먹었군 경기도차베스가 맞네ㅎ,8,,
LcNyLGs1HdI,"대장동 간 윤석열 ""이재명 면죄부 수사가 실무자 나락으로 밀었다""",중앙일보,3174,212,윤석열후보님~~ 화이팅응원합니다~~,16,나라세울  윤석렬  윤석렬 윤석렬,0
LcNyLGs1HdI,"대장동 간 윤석열 ""이재명 면죄부 수사가 실무자 나락으로 밀었다""",중앙일보,3174,212,"윤석열후보님~
대장동수사는 특검해서 진실을 꼭 규명해주기를 바랍니다 !",16,,
LcNyLGs1HdI,"대장동 간 윤석열 ""이재명 면죄부 수사가 실무자 나락으로 밀었다""",중앙일보,3174,212,윤석열 대통령 후보님 멋져요 멋져요 짱 짱짱  명연설 입니다  경기도에서 이재명 완전히 여우 머리굴어 요리저리 빠져 나가는 교활,15,,
DRMd88uVYu8,"이재명, 윤석열과 동시특검 요구 반대 “제가 무슨 문제가 있습니까?”",중앙일보,8606,194,"그러니까 너를 소시오패스라는 강박사님의 의견에 전적으로 동의하며 
정신질환자라고 하는 것이다.",14,,
DRMd88uVYu8,"이재명, 윤석열과 동시특검 요구 반대 “제가 무슨 문제가 있습니까?”",중앙일보,8606,194,"넌 진짜  소름 그자체다 ᆢ 미친 니죄를 모르냐?!
인간도 아니다  넌 !!",6,,
DRMd88uVYu8,"이재명, 윤석열과 동시특검 요구 반대 “제가 무슨 문제가 있습니까?”",중앙일보,8606,194,"이런 말투와 언행?
소시오패스 의 전형임...",5,,
p_ASRbEPeIc,"'20대 70% 특검 찬성' 취재진 질문에…이재명 ""그만합시다""",중앙일보,7121,335,"공무원 시험에 전과자는 응시가 안되는데,
전과4범 양아치는 어떻게 저렇게 됐지???",23,ㄹㅇㅋㅋㅋㅋㅋㅋㅋㅋ,0
p_ASRbEPeIc,"'20대 70% 특검 찬성' 취재진 질문에…이재명 ""그만합시다""",중앙일보,7121,335,결단 냅시다 구속수사 긴급체포 그게합리적임,14,,
p_ASRbEPeIc,"'20대 70% 특검 찬성' 취재진 질문에…이재명 ""그만합시다""",중앙일보,7121,335,이재명 니 말대로 국민이 특검을 바란다 그러니깐 특감받아라 특검받아라 이재명 위선자,12,,
NlFMRtTBz6c,"이재명 ""대장동 수사 미진하면 특검""...안철수 ""말장난 말고 특검 받아야""",중앙일보,8235,390,잔머리 굴리지 말고  이재명은 즉각 특검을 받아야 한다.,55,"철면피이재명이
대선후보라는게 나라의수치
자진사퇴가 답이다",3
NlFMRtTBz6c,"이재명 ""대장동 수사 미진하면 특검""...안철수 ""말장난 말고 특검 받아야""",중앙일보,8235,390,범죄인 음주운전을 초보와 비교하고  말바꾸기와말장난이 일상인 이런 사람이  대통령후보라니  ᆢ 끔찍하다,49,,
NlFMRtTBz6c,"이재명 ""대장동 수사 미진하면 특검""...안철수 ""말장난 말고 특검 받아야""",중앙일보,8235,390,잔머리굴리지말고 이죄명 특검해라,47,,
Mzog2ky8erY,"유한기 사망, 미궁에 빠진 대장동...여야 모두 특검 바라는데 왜 안 할까｜#윤석만의뉴스뻥",중앙일보,2865,196,"이재명,윤미향 
측근이 극단적 선택을 왜하나?",6,,
Mzog2ky8erY,"유한기 사망, 미궁에 빠진 대장동...여야 모두 특검 바라는데 왜 안 할까｜#윤석만의뉴스뻥",중앙일보,2865,196,백번맞는발언입니다 윤석만 위원님😃😃😃🔔🔔🔔👍👍👍👏👏👏... 지금도 이재명의 뜻을 존중해 주시기도 바랍니다...,5,,
Mzog2ky8erY,"유한기 사망, 미궁에 빠진 대장동...여야 모두 특검 바라는데 왜 안 할까｜#윤석만의뉴스뻥",중앙일보,2865,196,대장동  몸통은 누구???????,4,그분입니다.,0
SCjMXPau6OU,"윤석열 “‘이재명, 대장동 특검’ 당연…다른 사건 엮는 건 ‘물귀신 작전’”",중앙일보,5543,416,진짜 좋네 화끈 하고 할 말하네  그리고 따뜻한 사람 같다 윤석열 대통령 되면 좋겠다,25,,
SCjMXPau6OU,"윤석열 “‘이재명, 대장동 특검’ 당연…다른 사건 엮는 건 ‘물귀신 작전’”",중앙일보,5543,416,"특검을 반드시 해야한다. 윤후보를 물귀신 작전으로 끌고 들아가는데,
받아들을수 없다.",19,,
SCjMXPau6OU,"윤석열 “‘이재명, 대장동 특검’ 당연…다른 사건 엮는 건 ‘물귀신 작전’”",중앙일보,5543,416,윤석열 만세,16,,
KeTjBQPYrgM,청와대 국감 시작부터 파행…‘대장동 특검 마스크’ 놓고 여야 충돌,중앙일보,3111,135,세월호 리본 달고 설쳤던일들은 ㅡ지금도 달고 행동하는것은 괜찮은겨~,20,김벵주야..오늘 노태우 전대통령님이 서거 하셨으니 큰 상을 당한거 맞지...지들은 아직도 노란 리봉 달면서...,2
KeTjBQPYrgM,청와대 국감 시작부터 파행…‘대장동 특검 마스크’ 놓고 여야 충돌,중앙일보,3111,135,민주당 저것들은 반드시!!!,17,,
KeTjBQPYrgM,청와대 국감 시작부터 파행…‘대장동 특검 마스크’ 놓고 여야 충돌,중앙일보,3111,135,국정감사인지 대장동감사인지..특검으로 빨리 끝냅시다!,10,,
UJ30Pfx3pVk,"이준석 ""조건부 특검은 시간벌기용...이재명 궁지 몰렸다""",중앙일보,6240,197,재명이 노답인건 인정.,14,,
UJ30Pfx3pVk,"이준석 ""조건부 특검은 시간벌기용...이재명 궁지 몰렸다""",중앙일보,6240,197,웃기지마라 국민의힘 이준석 없으면 더이상 2030대 지치할것 같으냐 그나마 이준석 때문에 지지하는 지도모르고,12,참말로웃긴다,1
UJ30Pfx3pVk,"이준석 ""조건부 특검은 시간벌기용...이재명 궁지 몰렸다""",중앙일보,6240,197,솔직히 이낙연 홍준표가 맞는대선이지,11,"특검해봐자 이재명이가 유리하게 돌아가는걸 왜 모르시나 ,민주당에서 짜고치는 판이 될건데",2
tLObQRtLoD8,"이낙연, 윤석열 고발사주 의혹 맹비난...""특검·국정조사로 진실 밝혀야""",중앙일보,1286,15,나견아 헛소리 하지말라 국민들은 한번속지 두번속지 않는다,6,,
tLObQRtLoD8,"이낙연, 윤석열 고발사주 의혹 맹비난...""특검·국정조사로 진실 밝혀야""",중앙일보,1286,15,너나잘해,4,,
tLObQRtLoD8,"이낙연, 윤석열 고발사주 의혹 맹비난...""특검·국정조사로 진실 밝혀야""",중앙일보,1286,15,"이낙연대선후보님!
너무 앞선발음이시네요,
모두 민주당여러분들은.  앞서서.  발표를 참잘하시네요,
말좀 아껴주세요,",4,,
T39zI0gIz3Y,"김종인 ""문 정부 의문의 죽음 이어져…이재명은 말로만 특검""",중앙일보,3258,225,김종인 어른 자주 그렇게 언론에  나와 주셔요! 오직 정권교체  되야 합니다! 윤석열로 힘 합해야 합니다!  화이팅!,20,,
T39zI0gIz3Y,"김종인 ""문 정부 의문의 죽음 이어져…이재명은 말로만 특검""",중앙일보,3258,225,"민주당 역사속으로
살아져라
국민여러분 힘을 모아
비리많고 억울한 힘없는 국민이 없도록 
민주당 몰아내고
대한민국위해 
정신차리고  정권교체
투표 합시다",11,,
T39zI0gIz3Y,"김종인 ""문 정부 의문의 죽음 이어져…이재명은 말로만 특검""",중앙일보,3258,225,살인자    국민은 다알고있다,10,,
J1L3yoLWvOA,"이재명 승부수 왜…재난지원금 철회, 조건없는 특검도 받았다",중앙일보,3659,142,재명이가 몸통이다,20,,
J1L3yoLWvOA,"이재명 승부수 왜…재난지원금 철회, 조건없는 특검도 받았다",중앙일보,3659,142,털끝도 믿을수 없다 몸통이 확실하다,18,,
J1L3yoLWvOA,"이재명 승부수 왜…재난지원금 철회, 조건없는 특검도 받았다",중앙일보,3659,142,그런다고 없던 신뢰가 생기나? 원래가 양아치인데!…,16,,
pK5W0VdJSe8,"이준석, 후보검증단 설치 방침...“네거티브에 후보 보호·검증”",중앙일보,712,45,이준석은 사퇴하라,5,당신은 유튜브에서 사라져라,0
pK5W0VdJSe8,"이준석, 후보검증단 설치 방침...“네거티브에 후보 보호·검증”",중앙일보,712,45,이준석 유승둔 홍준표 하태경 김웅 영원히 안보고싶다,4,,
pK5W0VdJSe8,"이준석, 후보검증단 설치 방침...“네거티브에 후보 보호·검증”",중앙일보,712,45,살다 살다 별짖다하네,2,,
fjAgDkV-ozw,"이재명, 네거티브 중단 선언 ""국민들 불편, 원팀 뭉치겠다""",중앙일보,2186,58,짜증난다,11,,
fjAgDkV-ozw,"이재명, 네거티브 중단 선언 ""국민들 불편, 원팀 뭉치겠다""",중앙일보,2186,58,짜증난다 인성제로,9,,
fjAgDkV-ozw,"이재명, 네거티브 중단 선언 ""국민들 불편, 원팀 뭉치겠다""",중앙일보,2186,58,똥파리는 원팀이 아니에요 박멸해야됩니다,8,,
6FdY4XA8y6Y,"이재명 ""네거티브 중단할 것…여의도 기득권정치, 위기극복 못해""",중앙일보,1349,21,제가 선거에 지면 없는 죄도 만들어 감옥 갈것 같다 하고 며칠 후 말 바꾸기 입만열면 거짓말하는 이재명 최악이다,8,,
6FdY4XA8y6Y,"이재명 ""네거티브 중단할 것…여의도 기득권정치, 위기극복 못해""",중앙일보,1349,21,모든수단방법 안가리고 다해놓고.해도소용없으니  그냥포기한다고해야지맞는게아닌가?더이상 해댈것도없지.별짖거리  다해봐도  자신의허물을  덮을 방법없으니까  하지말자는심사.참으로 뻐뻔대마왕. 황당쇼도볼만 했는데. 소시오패스나 할수있는 짖들다해놓고.,6,,
6FdY4XA8y6Y,"이재명 ""네거티브 중단할 것…여의도 기득권정치, 위기극복 못해""",중앙일보,1349,21,mbc에서 형수쌍욕 방송한후에,5,,
cNhS_u8smoU,"[2021 중앙포럼] 이재명 ""네거티브 규제로 전환 필요""",중앙일보,2456,215,대선 후보 관심도 없었는데 이 사람 머릿속에서 정책을 그리네~투표함 해줘야겠구만~~~쩝,48,님 완전 짱 감사합니다!!!,8
cNhS_u8smoU,"[2021 중앙포럼] 이재명 ""네거티브 규제로 전환 필요""",중앙일보,2456,215,와..진짜 비교되네..,31,,
cNhS_u8smoU,"[2021 중앙포럼] 이재명 ""네거티브 규제로 전환 필요""",중앙일보,2456,215,모호한 말로 정책을  설명해 국민이 이해하기를 포기하게 만드는  흔한 정치인과 확실히 다름~~ 역시 이재명은 다르다,31,,
mPmp_dpFcQA,"송영길은 '윤석열 돌잔치 엔화', 한준호는 '김건희 비출산' 도 넘는 민주당 네거티브...결국 사과",중앙일보,3973,251,정말 개 황당하다    사실이 아닌 사실을 사실인냥  말하는 저 모습       우라나라 돈을 일본 돈이라고 말하다니               정말  너무도 놀랍다      저런 인간이 ...........,34,영길이 터진당대표 답네 사퇴해라,3
mPmp_dpFcQA,"송영길은 '윤석열 돌잔치 엔화', 한준호는 '김건희 비출산' 도 넘는 민주당 네거티브...결국 사과",중앙일보,3973,251,"사과만 하지말고 멀리멀리
떠나라 영원히 안보이게",29,,
mPmp_dpFcQA,"송영길은 '윤석열 돌잔치 엔화', 한준호는 '김건희 비출산' 도 넘는 민주당 네거티브...결국 사과",중앙일보,3973,251,부자든 가난하든 무슨 상관인데 가난하면 국민이고 부자면 외국인이야?,22,,
HCnkfLPBaM8,"이낙연 ‘무료 변론’ 계속 꺼내자, 이재명 ""이해 안 돼, 흑색선전 같다""",중앙일보,435,18,"낙연이의 내거티브 정말 유치하기 이를길없다.
참 한심하고 불쌍타",7,,
HCnkfLPBaM8,"이낙연 ‘무료 변론’ 계속 꺼내자, 이재명 ""이해 안 돼, 흑색선전 같다""",중앙일보,435,18,계좌를 까세요 그러면ㅋㅋㅋㅋㅋㅋ 까면 거짓인지 사실인지 알수있는것을.. 본인이 대답 살살 피해가고 있으면서 참 이해할수없는사람일세,5,"나중에 까겠죠...ㅋ 그것도 전략!
피해자코스프레 하다가 기회바서 '짜잔'
자기가 이때다싶을때! ㅡ 생각보다 머리 많이좋음.  전체 판을 읽고.",0
HCnkfLPBaM8,"이낙연 ‘무료 변론’ 계속 꺼내자, 이재명 ""이해 안 돼, 흑색선전 같다""",중앙일보,435,18,"우리 재명이 요즘
쌍욕도 음주운전도 안 한다며
사람되었네 장하다
기왕이면 낙하산인사 무료변론
기본소득광고만 37억 등 다른 것도
하지 말거라 
너 드러나지 않는 것도 잘해야
진짜 사람된다. ㅋㅋ",4,,
KLfsHdZcMyE,"이준석, 윤석열-홍준표 캠프에 경고장 ""자중하시라""",중앙일보,1888,55,"이대표님
응원합니다",8,,
KLfsHdZcMyE,"이준석, 윤석열-홍준표 캠프에 경고장 ""자중하시라""",중앙일보,1888,55,무대홍,7,,
KLfsHdZcMyE,"이준석, 윤석열-홍준표 캠프에 경고장 ""자중하시라""",중앙일보,1888,55,홍준표 듣고 있나,5,유승민 하태경이 쳐들을말이지. 얘네들은 그냥 지네들 편 똥칠하러 나온 인간들이야. 홍준표가 들을 말은 아닌데?ㅋ,0
6f0MZ1l8m_Y,"[단독] 윤석열, 윤희숙 이끄는 '이재명 저격팀' 둔다",중앙일보,6046,298,윤희숙 전 의원은 차기 총리로도 손색이 없다 ...,18,,
6f0MZ1l8m_Y,"[단독] 윤석열, 윤희숙 이끄는 '이재명 저격팀' 둔다",중앙일보,6046,298,"정말 탁월한 선택인듯요.
이런분을 곁에 두셔야 합니다.",16,,
6f0MZ1l8m_Y,"[단독] 윤석열, 윤희숙 이끄는 '이재명 저격팀' 둔다",중앙일보,6046,298,홍준표보다 이준석보다 윤희숙이 훨씬 낫죠. 젊은층도 윤희숙의원을 신뢰한다고 생각합니다.,13,야 너 클베에서왔지?,0
Gl9iNxqD9uw,"이낙연 '백제발언' 공격에 이재명 ""흑색선전 당에서 제재해야""",중앙일보,1047,31,지가 호남 비하해놓고 흑색선전이랜다,6,,
Gl9iNxqD9uw,"이낙연 '백제발언' 공격에 이재명 ""흑색선전 당에서 제재해야""",중앙일보,1047,31,경기도 공무원들 주말엔 쉬나봐,4,,
Gl9iNxqD9uw,"이낙연 '백제발언' 공격에 이재명 ""흑색선전 당에서 제재해야""",중앙일보,1047,31,이재명 대한민국  ㅡㅡㅡㅡㅡ파이팅,4,"똥을 싸라... 이재명은 대한민국 국민 타이틀을 달 자격이 없는 인간이야.
어디 대한민국을 거기다 갖다대냐?? 뇌가 달려있으면 생각을 좀 해라.",3
0WEvrHZpJgY,달고나로 ‘깐부’된 윤석열·이준석…2030세대 표심 공략,중앙일보,2477,129,이 새끼들은 술 아니면 먹방 밖에 없나???,7,,
0WEvrHZpJgY,달고나로 ‘깐부’된 윤석열·이준석…2030세대 표심 공략,중앙일보,2477,129,별짓 다한다,5,,
0WEvrHZpJgY,달고나로 ‘깐부’된 윤석열·이준석…2030세대 표심 공략,중앙일보,2477,129,"무얼해도 안되니 이제 그만 포기해라
보기 싫다.중앙 기레기 애쓴다 띄워 주느라.",4,,
f3z6eY5043o,"이준석 ""2030 비하한 당원들 '몰상식'…열 명이라도 모아왔나?""",중앙일보,5665,143,틀니들 고려장 마려우면 개추 ㅋㅋ,60,"@@user-et8fn4jy5u 팩트는 세대갈등 유발자는 506070 당신들임 ㅇㅇㅇ
니들이 청년들 존나 아니꼽게 보고 이번에는 민주당 쁘락치 역선택 위장당원 취급하고
무지성으로 윤석열 빠는데 노인혐오가 안생기겠음? 당연한거지",3
f3z6eY5043o,"이준석 ""2030 비하한 당원들 '몰상식'…열 명이라도 모아왔나?""",중앙일보,5665,143,"이준석이 매주 금요일마다 전국 돌면서 저녁까지 길바닥에서 당원모집하러 다닐때,
구태들은 뒷짐지고 구경만하다가..
이제와서 자기랑 지지후보 다르다고 조롱하고 쫓아내려는게 진짜 욕나오지 ㅉㅉ",26,"@@inside2624 복사 붙여넣기 밖에 할 줄 모르십니까?
논리로 나오세요 예의로 따지지 말고 지금 2030세대들이 그 시절로 가면 당신들만큼 근성가지고 일하고 성공할 자신 있는데 당신들은 지금 시대에 우리하고 경쟁하면 살아남을 자신 있으십니까?
정권교체 떠먹여줘도 먹던 거 아니라고 입맛에 안 맞다고 뱉고 어려운 길로 가고 있으니 노인의힘이라는 말이 나온 겁니다.",1
f3z6eY5043o,"이준석 ""2030 비하한 당원들 '몰상식'…열 명이라도 모아왔나?""",중앙일보,5665,143,"준석이 답답할텐데 거짓없어 좋다
준석아 젊은세대 소통해도 2030민심은 이제 떠낫다..
아래 댓글처럼 5060으로 치뤄야 할거다.
근데 잊지마 우리가 더 오래 산다는걸..
개떡같은 당심에게 정권교체 책임을 주기 위해서라도 나는 2번은 안찍기로 정했다.. 하지만 준석이는 응원한다",14,저도 이준석때문에 정권교체에 힘을 실어주려 했는데 국힘은 안됩니다 그냥 망해야해요,7
YaT6auY1ay0,"이준석 ""내일 선거면 못 이긴다, 2030은 국민의힘 뽑을지 고민 중""",중앙일보,2548,62,"정권교체릏 염원하는 국민은 이준석 대표의
"" 내일 투표하면 진다. "" 라는 말을 무거운 마
음으로 받아들여야 합니다. 우리는 정신승리
를 원하는 것이 아닙니다.",25,,
YaT6auY1ay0,"이준석 ""내일 선거면 못 이긴다, 2030은 국민의힘 뽑을지 고민 중""",중앙일보,2548,62,나는 이준석 대표님을 존경하고 끝가지 지지하고 같이 갈것입니다,15,저는 존경 까지는 아니고 맞는 말 했죠 이준석이가 고로 응원,1
YaT6auY1ay0,"이준석 ""내일 선거면 못 이긴다, 2030은 국민의힘 뽑을지 고민 중""",중앙일보,2548,62,"황교안 180석 줄때도 정신승리하더만
난 솔직히 이번 정권교체의 가장큰 걸림돌은 보수 50 60 70대의 사람들이라 생각함",14,부모님한테 물어보시길,0
fwYyGdkEbD4,김성태까지 전격 사퇴…윤석열 2030에 사흘째 목매는 까닭,중앙일보,3994,379,"젊은이여~~!!!
큰 꿈을  펼쳐라 
우리의 희망 윤석열대통령   해  내리라",25,,
fwYyGdkEbD4,김성태까지 전격 사퇴…윤석열 2030에 사흘째 목매는 까닭,중앙일보,3994,379,"윤석렬후보님  2030젊은이들의  정책을
빨리내놔야합니다  우리젊은이들이 희망을
잃지않고  잘 살수있는  정책을  세우시고
반드시 정권교체 이루시기바랍니다
 화이팅!!~",21,,
fwYyGdkEbD4,김성태까지 전격 사퇴…윤석열 2030에 사흘째 목매는 까닭,중앙일보,3994,379,많이 참여하세요 젊은 세대들이여~~ 톡톡 튀는 시간 부탁합니다,20,,
aP5Gpm1v3BI,"2030여성 표심 공략 이재명 ""공공시설 친여성적이지 않다""",중앙일보,3302,40,불쌍하다 2030대는 깨어있어서 찢재명 당신이 아무리 쇼를 하고 난리를 쳐도 얼마나 추악하고 더러운 사람인지 다 아니깐 굳이 힘쓰지마세요 무슨 기본적인 인성도 결여된 범죄자가 당당하게 나와서 조언을 하냐 제발 정신 좀 차려라,23,얼빠진것들 똥오줌도 못가리네 저런쌍놈을 범죄자를 미쳐도단단히 미쳤어요,2
aP5Gpm1v3BI,"2030여성 표심 공략 이재명 ""공공시설 친여성적이지 않다""",중앙일보,3302,40,찢기지 않도록 조심하세요 여성분들~~~~,22,석열이한테  ㅋ,0
aP5Gpm1v3BI,"2030여성 표심 공략 이재명 ""공공시설 친여성적이지 않다""",중앙일보,3302,40,ㅋㅋㅋㅋ 어디를 찢으신다는 분이 여성정책을 논한다니ㅋㅋ 차라리 조두순을 여가부 장관 시킨다고 해라ㅋㅋ,17,맞다,0
Q5KwsME_dz0,윤석열에 '비단 주머니' 2개 건넨 이준석…무슨 계책 들어있나,중앙일보,10778,711,윤석열 대통령 되어 나라구하소서.,29,,
Q5KwsME_dz0,윤석열에 '비단 주머니' 2개 건넨 이준석…무슨 계책 들어있나,중앙일보,10778,711,준석아 ~안절수 홍준표 전부 안고 가야 합니다 그래아 정권 교체가 됨니다 윤설열 화이팅 하세요,25,,
Q5KwsME_dz0,윤석열에 '비단 주머니' 2개 건넨 이준석…무슨 계책 들어있나,중앙일보,10778,711,"이준석대표 비단주머니가 뭐 그리
중요한가 참 유치하다. 
정치신인  윤석열후보님은 적응력
습득력은 어느누구보다  빠른 후보입니다.
윤석열후보님 주위에 흔들리마시고
지지하는 지지자들만 보고 앞으로 잘 헤쳐
나가시길 응원합니다.",23,,
6cdAdF0hYSY,"또 청년 만난 이재명 ""10명 경쟁인데 기회는 6개,기회 늘리겠다""",중앙일보,1993,28,너나 잘하세요!!,11,,
6cdAdF0hYSY,"또 청년 만난 이재명 ""10명 경쟁인데 기회는 6개,기회 늘리겠다""",중앙일보,1993,28,정신분열증 환자 정확하다,10,,
6cdAdF0hYSY,"또 청년 만난 이재명 ""10명 경쟁인데 기회는 6개,기회 늘리겠다""",중앙일보,1993,28,"얼핏 들으면 그럴사해
그래서 그렇게 했슈?",6,,
DrZHTWff0pM,"김경진 ""이준석 백의종군, 당 10명 중 7~8명이 원해""",중앙일보,8648,410,당대표준석이사퇴해라,11,,
DrZHTWff0pM,"김경진 ""이준석 백의종군, 당 10명 중 7~8명이 원해""",중앙일보,8648,410,당대표 책임있다 백의종군하라!,11,,
DrZHTWff0pM,"김경진 ""이준석 백의종군, 당 10명 중 7~8명이 원해""",중앙일보,8648,410,스파이 이준석은 하루빨리 사퇴하라,10,,
2TS9u9qUcDg,"'투표율 70% 땐 탄수화물 끊겠다'던 이준석 ""안끊어도 되겠네""",중앙일보,12981,477,정신나간 이준석이 대표라니 ㅠ,19,,
2TS9u9qUcDg,"'투표율 70% 땐 탄수화물 끊겠다'던 이준석 ""안끊어도 되겠네""",중앙일보,12981,477,댓글에서 ㅌㄸ 냄새 너무 난다..,18,,
2TS9u9qUcDg,"'투표율 70% 땐 탄수화물 끊겠다'던 이준석 ""안끊어도 되겠네""",중앙일보,12981,477,제발 니 상판 안  봤으면  좋겠다,18,,
v74jtBPP-Ik,"공무원 11만명 “대선 투·개표 안한다” 집단 거부, 무슨 일?",중앙일보,1202,54,일을 안해? 그럼 잘라ㅋㅋㅋ,8,,
